canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
Fc1ccc(C(OCCN2CCN(CCCc3cccnc3)CC2)c2ccc(F)cc2)cc1,Q99720,,79.0,,7.102,Other,compound_1960
Fc1ccc(C(OCCN2CCN(CC=Cc3ccco3)CC2)c2ccc(F)cc2)cc1,Q99720,,43.0,,7.367,Other,compound_1961
Fc1ccc(C(OCCN2CCN(CCCc3ccco3)CC2)c2ccc(F)cc2)cc1,Q99720,,62.0,,7.208,Other,compound_1962
Fc1ccc(C(OCCN2CCN(CCCc3cccs3)CC2)c2ccc(F)cc2)cc1,Q99720,,38.0,,7.42,Other,compound_1964
CCc1cccc(N(C)C(=N)N(C)c2cccc3ccccc23)c1,Q99720,,1210.0,,5.917,Other,compound_1965
N=C(N1CCCc2ccccc21)N1CCCc2ccccc21,Q99720,,1370.0,,5.863,Other,compound_1966
CCc1cccc(N(C)C(=N)N(CC)c2cccc3ccccc23)c1,Q99720,,2290.0,,5.64,Other,compound_1967
CCc1cccc(N=C(N)N2CCC(c3ccccc3)CC2)c1,Q99720,,60.0,,7.222,Other,compound_1968
CCc1cccc(N=C(N)N2CCc3ccccc32)c1,Q99720,,341.0,,6.467,Other,compound_1969
N=C(N1CCc2ccccc21)N1CCc2ccccc21,Q99720,,7180.0,,5.144,Other,compound_1970
NC(=Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,Q99720,,92.0,,7.036,Other,compound_1971
CC(C)c1ccccc1N=C(N)Nc1cccc2ccccc12,Q99720,,91.0,,7.041,Other,compound_1972
CN(C(=N)N(c1ccccc1)c1cccc2ccccc12)c1cccc2ccccc12,Q99720,,11000.0,,4.959,Other,compound_1973
CCc1cccc(NC(N)=Nc2cccc3ccccc23)c1,Q99720,,54.0,,7.268,Other,compound_1974
CN(C(N)=Nc1cccc([N+](=O)[O-])c1)c1cccc2ccccc12,Q99720,,2640.0,,5.578,Other,compound_1975
CC(C)c1ccccc1N=C(N)N(C)c1cccc2ccccc12,Q99720,,7250.0,,5.14,Other,compound_1976
COc1cccc(N=C(N)Nc2cccc(OC)c2)c1,Q99720,,351.0,,6.455,Other,compound_1977
NC(=Nc1ccccc1I)Nc1cccc2ccccc12,Q99720,,40.0,,7.398,Other,compound_1978
CN(C(N)=Nc1cccc2ccccc12)c1cccc2ccccc12,Q99720,,4800.0,,5.319,Other,compound_1979
CN(C(N)=Nc1cccc2ccccc12)c1cccc([N+](=O)[O-])c1,Q99720,,6260.0,,5.203,Other,compound_1980
CCN(C(N)=Nc1cccc2ccccc12)c1cccc2ccccc12,Q99720,,6130.0,,5.213,Other,compound_1982
CCc1cccc(N(CC)C(N)=Nc2cccc3ccccc23)c1,Q99720,,2190.0,,5.66,Other,compound_1984
NC(=NCc1ccccc1)Nc1cccc2ccccc12,Q99720,,140.0,,6.854,Other,compound_1985
CN(C(N)=Nc1cccc2cc3ccccc3cc12)c1cccc2ccccc12,Q99720,,2100.0,,5.678,Other,compound_1986
CN(C(=N)N(C)c1cccc2ccccc12)c1cccc2ccccc12,Q99720,,10700.0,,4.971,Other,compound_1987
Cc1cccc(NC(N)=Nc2cccc3ccccc23)c1,Q99720,,75.0,,7.125,Other,compound_1988
CN(C(N)=Nc1cccc2ccccc12)c1cccc(N)c1,Q99720,,2700.0,,5.569,Other,compound_1989
NC(=Nc1cccc2ccccc12)N1CCCCC1,Q99720,,1070.0,,5.971,Other,compound_1990
CN(C(N)=Nc1cccc(N)c1)c1cccc2ccccc12,Q99720,,13000.0,,4.886,Other,compound_1991
CN(C(N)=Nc1cccc2ccccc12)c1cccc(N=[N+]=[N-])c1,Q99720,,3020.0,,5.52,Other,compound_1992
NC(=NC1Cc2ccccc2C1)Nc1cccc2ccccc12,Q99720,,240.0,,6.62,Other,compound_1993
NC(=Nc1cccc2c1CCC2)Nc1cccc2c1CCC2,Q99720,,29.0,,7.538,Other,compound_1994
CN(C(N)=Nc1cccc2ccccc12)c1ccccc1,Q99720,,2900.0,,5.538,Other,compound_1995
CN(C(N)=Nc1cccc(N=[N+]=[N-])c1)c1cccc2ccccc12,Q99720,,2740.0,,5.562,Other,compound_1996
CCc1cccc(N=C(N)N(C)c2cccc3ccccc23)c1,Q99720,,1000.0,,6.0,Other,compound_1997
NC(=Nc1cccc2ccccc12)N1CCC(c2ccccc2)CC1,Q99720,,343.0,,6.465,Other,compound_1998
NC(=Nc1cccc2ccccc12)N1CCCCCC1,Q99720,,1410.0,,5.851,Other,compound_1999
Cc1cccc(N(C)C(N)=Nc2cccc3ccccc23)c1,Q99720,,1860.0,,5.73,Other,compound_2000
Cc1cccc(N=C(N)N(C)c2cccc(C)c2)c1,Q99720,,247.0,,6.607,Other,compound_2001
Cc1ccccc1N=C(N)N(C)c1ccccc1C,Q99720,,6280.0,,5.202,Other,compound_2002
CN(C)CCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,176.5,,6.753,Other,compound_2058
COc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,Q99720,,99.5,,7.002,Other,compound_2059
CN(C)CCOc1ccc2c(=O)cc(-c3ccccc3)oc2c1,Q99720,,483.5,,6.316,Other,compound_2060
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNC(CCO)C3)cc12,Q99720,,78.5,,7.105,Other,compound_2061
CCN(CC)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,95.5,,7.02,Other,compound_2062
O=c1cc(-c2ccccc2)oc2cccc(OCCCCCCCN3CCC(O)CC3)c12,Q99720,,50.5,,7.297,Other,compound_2063
O=c1cc(C2CCCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,32.0,,7.495,Other,compound_2064
O=c1cc(C2CCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,42.5,,7.372,Other,compound_2065
CC(C)Cc1cc(=O)c2cc(OCCCCCN3CCC(O)CC3)ccc2o1,Q99720,,200.0,,6.699,Other,compound_2067
Cc1c(C2CCCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,Q99720,,104.5,,6.981,Other,compound_2068
O=c1cc(-c2ccccc2)oc2cc(OCCCCCCCCN3CCC(O)CC3)ccc12,Q99720,,22.5,,7.648,Other,compound_2069
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCN3CCC(O)CC3)cc12,Q99720,,240.0,,6.62,Other,compound_2070
O=c1cc(-c2ccccc2)oc2ccc(OCCCN3CCC(O)CC3)cc12,Q99720,,126.5,,6.898,Other,compound_2072
CN(C)CCCCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,319.0,,6.496,Other,compound_2073
CN(C)CCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,185.0,,6.733,Other,compound_2075
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC(O)C3)cc12,Q99720,,81.5,,7.089,Other,compound_2076
O=c1cc(-c2cccs2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,72.5,,7.14,Other,compound_2077
O=c1cc(-c2ccccc2Cl)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,61.5,,7.211,Other,compound_2078
CC1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,Q99720,,24.0,,7.62,Other,compound_2079
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC3)cc12,Q99720,,86.0,,7.066,Other,compound_2080
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCCN3CCC(O)CC3)cc12,Q99720,,130.0,,6.886,Other,compound_2081
COc1ccc(-c2cc(=O)c3cc(OCCCCCN4CCC(O)CC4)ccc3o2)cc1,Q99720,,546.5,,6.262,Other,compound_2083
O=c1cc(-c2ccc(F)cc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,113.5,,6.945,Other,compound_2084
O=c1cc(-c2cccnc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,202.0,,6.695,Other,compound_2086
COc1cccc(-c2cc(=O)c3cc(OCCCCCCN4CCC(O)CC4)ccc3o2)c1,Q99720,,93.5,,7.029,Other,compound_2087
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCCCN3CCC(O)CC3)cc12,Q99720,,66.5,,7.177,Other,compound_2088
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CC=C(c4ccc(Cl)cc4)CC3)cc12,Q99720,,49.0,,7.31,Other,compound_2089
O=c1cc(-c2ccccc2)oc2cc(OCCCCCCCN3CCC(O)CC3)ccc12,Q99720,,17.5,,7.757,Other,compound_2090
O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCC(O)CC3)ccc12,Q99720,,57.5,,7.24,Other,compound_2091
O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCC(O)CC3)ccc12,Q99720,,73.5,,7.134,Other,compound_2092
O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCC(O)CC3)ccc12,Q99720,,53.0,,7.276,Other,compound_2093
O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,79.5,,7.1,Other,compound_2094
CN(C)CCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,560.0,,6.252,Other,compound_2095
COc1cccc(-c2cc(=O)c3cc(OCCCCCN4CCC(O)CC4)ccc3o2)c1,Q99720,,323.5,,6.49,Other,compound_2096
CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,Q99720,,133.0,,6.876,Other,compound_2097
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCN(c4ccc(Cl)cc4)CC3)cc12,Q99720,,86.5,,7.063,Other,compound_2098
CCOC(=O)C1CCCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)C1,Q99720,,150.5,,6.822,Other,compound_2099
CN(CCO)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,234.0,,6.631,Other,compound_2100
O=c1cc(-c2cccs2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,175.5,,6.756,Other,compound_2101
O=C1NCN(c2ccccc2)C12CCN(CCCCCCOc1ccc3oc(-c4ccccc4)cc(=O)c3c1)CC2,Q99720,,1550.0,,5.81,Other,compound_2102
CN(C)CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,383.5,,6.416,Other,compound_2103
O=c1cc(-c2ccccc2Cl)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,38.0,,7.42,Other,compound_2104
O=c1cc(-c2cccnc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,155.5,,6.808,Other,compound_2105
O=c1cc(C2CCCCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,43.5,,7.362,Other,compound_2106
Cc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,Q99720,,39.5,,7.403,Other,compound_2107
COc1ccc(-c2cc(=O)c3cc(OCCCCCCN4CCC(O)CC4)ccc3o2)cc1,Q99720,,293.0,,6.533,Other,compound_2109
O=c1cc(C2CCCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,67.0,,7.174,Other,compound_2110
O=c1cc(-c2ccccc2)oc2cccc(OCCCCCCN3CCC(O)CC3)c12,Q99720,,155.5,,6.808,Other,compound_2111
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,Q99720,,77.5,,7.111,Other,compound_2112
O=c1cc(-c2ccccc2)oc2cccc(OCCCN3CCC(O)CC3)c12,Q99720,,108.0,,6.967,Other,compound_2113
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCCCC3)cc12,Q99720,,29.5,,7.53,Other,compound_2114
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc12,Q99720,,81.0,,7.092,Other,compound_2115
NCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,2900.0,,5.538,Other,compound_2116
O=c1cc(-c2ccccc2)oc2cccc(OCCCCCN3CCC(O)CC3)c12,Q99720,,100.5,,6.998,Other,compound_2117
Cc1c(-c2ccccc2)oc2ccc(OCCCC=CCN3CCC(O)CC3)cc2c1=O,Q99720,,113.0,,6.947,Other,compound_2118
CN(CCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1)Cc1ccccc1,Q99720,,63.5,,7.197,Other,compound_2119
O=c1cc(-c2cccc(F)c2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,194.0,,6.712,Other,compound_2120
CN(C)CCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,Q99720,,332.5,,6.478,Other,compound_2121
O=c1cc(-c2cccc(Cl)c2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,165.5,,6.781,Other,compound_2122
O=c1cc(C2CCCCC2)oc2ccc(OCCCCCN3CCC(O)CC3)cc12,Q99720,,203.5,,6.691,Other,compound_2123
O=c1cc(C2CCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,55.5,,7.256,Other,compound_2125
O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,Q99720,,233.5,,6.632,Other,compound_2126
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,Q99720,,64.0,,7.194,Other,compound_2127
CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCCCCN=C=S,Q99720,,707.0,,6.151,Other,compound_2240
CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCN=C=S,Q99720,,949.0,,6.023,Other,compound_2241
CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(=O)NO)C(C)(C)C,P01375,,1001.0,,6.0,Other,compound_2285
CNC(=O)C(NC(=O)C(c1ccccc1)C(CO)C(=O)NO)C(C)(C)C,P01375,,928.0,,6.032,Other,compound_2286
CNC(=O)C(NC(=O)C(c1ccc(C)cc1)C(CO)C(=O)NO)C(C)(C)C,P01375,,269.0,,6.57,Other,compound_2288
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,P01375,,85000.0,,4.071,Other,compound_2291
CCOC(=O)CCCn1c(=O)c2nccnc2n(C)c1=O,P01375,,12000.0,,4.921,Other,compound_2293
COC(=O)C=CCn1c(=O)c2nccnc2n(C)c1=O,P01375,,25000.0,,4.602,Other,compound_2294
CCOC(=O)Cn1c(=O)c2c(ncn2C)n(C)c1=O,P01375,,200000.0,,3.699,Other,compound_2295
CCOC(=O)CCCn1c(=O)c2c([nH]c(=S)n2C)n(C)c1=O,P01375,,100000.0,,4.0,Other,compound_2296
CCOC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,P01375,,11000.0,,4.959,Other,compound_2297
CCOC(=O)CCCn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,P01375,,60000.0,,4.222,Other,compound_2298
CCOC(=O)CCCn1c(=O)c2nsnc2n(C)c1=O,P01375,,25000.0,,4.602,Other,compound_2299
CCCCCCn1c(=O)c2c(n(C)c1=O)NC(O)N2,P01375,,50000.0,,4.301,Other,compound_2300
CCCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,P01375,,15000.0,,4.824,Other,compound_2301
CCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2c1ncn2C,P01375,,5000.0,,5.301,Other,compound_2302
CCOC(=O)CCCn1c(=O)c2nc(CC)c(CC)nc2n(C)c1=O,P01375,,130000.0,,3.886,Other,compound_2303
CCOC(=O)CCn1c(=O)c2c(ncn2C)n(C)c1=O,P01375,,10000.0,,5.0,Other,compound_2305
CCOC(=O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,P01375,,6000.0,,5.222,Other,compound_2306
CCOC(=O)CCCn1c(=O)c2nccnc2n(C2CCOC2)c1=O,P01375,,19000.0,,4.721,Other,compound_2307
CCOC(=O)CCCn1c(=O)c2nccnc2n(CC(C)C)c1=O,P01375,,20000.0,,4.699,Other,compound_2308
CCCCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,P01375,,16000.0,,4.796,Other,compound_2309
CCCCCCCn1c(=O)c2nsnc2n(C)c1=O,P01375,,75000.0,,4.125,Other,compound_2311
CCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nsnc21,P01375,,18000.0,,4.745,Other,compound_2312
O=C1CCC(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)C(=O)N1,P01375,,400.0,,6.398,Other,compound_2313
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC,P01375,,12000.0,,4.921,Other,compound_2314
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccccc2C1=O,P01375,,2900.0,,5.538,Other,compound_2315
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc(N)c2C1=O,P01375,,450.0,,6.347,Other,compound_2316
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc(N)cc2C1=O,P01375,,380.0,,6.42,Other,compound_2317
COc1ccc(C(CCO)N2C(=O)c3ccccc3C2=O)cc1OC,P01375,,7500.0,,5.125,Other,compound_2318
CCNC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccccc2C1=O,P01375,,53000.0,,4.276,Other,compound_2319
CNC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccccc2C1=O,P01375,,12000.0,,4.921,Other,compound_2320
COc1cc(OC)cc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,P01375,,39000.0,,4.409,Other,compound_2321
COc1ccc(C(CC(=O)O)N2C(=O)c3ccccc3C2=O)cc1OC,P01375,,60000.0,,4.222,Other,compound_2322
COc1ccc(C(CC(=O)NCc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1OC,P01375,,84000.0,,4.076,Other,compound_2323
NC(=O)CC(c1ccc2ccccc2c1)N1C(=O)c2ccccc2C1=O,P01375,,51000.0,,4.292,Other,compound_2324
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc(O)c2C1=O,P01375,,15000.0,,4.824,Other,compound_2325
NC(=O)CC(c1ccc(Cl)c(Cl)c1)N1C(=O)c2ccccc2C1=O,P01375,,70000.0,,4.155,Other,compound_2326
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc(C(C)(C)C)cc2C1=O,P01375,,4200.0,,5.377,Other,compound_2327
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cc3ccccc3cc2C1=O,P01375,,4700.0,,5.328,Other,compound_2328
CCOc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OCC,P01375,,5600.0,,5.252,Other,compound_2329
CCCOc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OCCC,P01375,,55000.0,,4.26,Other,compound_2330
COc1cccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,P01375,,120000.0,,3.921,Other,compound_2331
N#Cc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1,P01375,,150000.0,,3.824,Other,compound_2332
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1,P01375,,62000.0,,4.208,Other,compound_2333
NC(=O)CC(c1ccccc1)N1C(=O)c2ccccc2C1=O,P01375,,260000.0,,3.585,Other,compound_2334
N#Cc1cccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,P01375,,89000.0,,4.051,Other,compound_2335
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2c(Cl)ccc(Cl)c2C1=O,P01375,,7900.0,,5.102,Other,compound_2336
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,P01375,,13000.0,,4.886,Other,compound_2337
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,P01375,,64000.0,,4.194,Other,compound_2338
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,P01375,,34000.0,,4.469,Other,compound_2339
CCOC(=O)CCCn1ccc2cc(OC(=O)OCC)c(OC(=O)OCC)cc2c1=O,P01375,,11000.0,,4.959,Other,compound_2340
COc1cc2ccnc(Nc3cccc(Cl)c3)c2cc1OC,P01375,,33000.0,,4.481,Other,compound_2342
CCOC(=O)CCCn1ccc2cc(OC(C)=O)c(OC(C)=O)cc2c1=O,P01375,,9000.0,,5.046,Other,compound_2343
CCOC(=O)CCCn1cc(Br)c2cc(O)c(O)cc2c1=O,P01375,,1000.0,,6.0,Other,compound_2344
CCOC(=O)CCCn1ccc2cc(O)c(O)cc2c1=O,P01375,,2000.0,,5.699,Other,compound_2345
CCOC(=O)CCCn1cnc2cc(O)c(O)cc2c1=O,P01375,,48000.0,,4.319,Other,compound_2346
CCOC(=O)CCCN1CNc2ccc(N)cc2C1=O,P01375,,10000.0,,5.0,Other,compound_2347
CCOC(=O)CCCOc1nc(Cl)nc2cc(OC)c(OC)cc12,P01375,,68000.0,,4.167,Other,compound_2348
CCOC(=O)CCCn1cnc2cc(N)ccc2c1=O,P01375,,9000.0,,5.046,Other,compound_2349
CCOC(=O)CCCn1cnc2ccc(N)cc2c1=O,P01375,,4000.0,,5.398,Other,compound_2350
CCOC(=O)CCCn1c(Cl)nc2cc(OC)c(OC)cc2c1=O,P01375,,48000.0,,4.319,Other,compound_2351
CCOC(=O)CCCn1cnc2cc(OC)c(OC)cc2c1=O,P01375,,3000.0,,5.523,Other,compound_2353
COc1cc2ccnc(Nc3cccc(Br)c3)c2cc1OC,P01375,,37000.0,,4.432,Other,compound_2354
CCOC(=O)CCCn1cc(C(C)=O)c2cc(OC)c(OC)cc2c1=O,P01375,,15000.0,,4.824,Other,compound_2356
CCOC(=O)CCCn1cc([N+](=O)[O-])c2cc(OC)c(OC)cc2c1=O,P01375,,35000.0,,4.456,Other,compound_2357
CCOC(=O)CCCn1cc(CN)c2cc(OC)c(OC)cc2c1=O,P01375,,13000.0,,4.886,Other,compound_2358
CCOC(=O)CCCn1cc(C#N)c2cc(OC)c(OC)cc2c1=O,P01375,,5000.0,,5.301,Other,compound_2359
CCOC(=O)CCCn1ccc2ccccc2c1=O,P01375,,5000.0,,5.301,Other,compound_2360
CCOC(=O)CCCn1cc(Br)c2cc(OC)c(OC)cc2c1=O,P01375,,51000.0,,4.292,Other,compound_2361
CCOC(=O)CCCCn1ccc2cc(OC)c(OC)cc2c1=O,P01375,,21000.0,,4.678,Other,compound_2362
CCOC(=O)CCCN1CNc2cc(N)ccc2C1=O,P01375,,5000.0,,5.301,Other,compound_2363
CCOC(=O)CCCn1ccc2cc(OC)c(OC)cc2c1=O,P01375,,5000.0,,5.301,Other,compound_2364
CCOC(=O)CCn1ccc2cc(OC)c(OC)cc2c1=O,P01375,,50000.0,,4.301,Other,compound_2365
CCOC(=O)CCCn1cnc2cc(OC)c(OC)c(Cl)c2c1=O,P01375,,22000.0,,4.658,Other,compound_2366
CCOC(=O)CCCCn1cnc2cc(OC)c(OC)cc2c1=O,P01375,,6000.0,,5.222,Other,compound_2367
CCOC(=O)CCn1cnc2cc(OC)c(OC)cc2c1=O,P01375,,9000.0,,5.046,Other,compound_2368
CCOC(=O)CCCn1cnc2cc(OC)c(OC)c(N)c2c1=O,P01375,,17500.0,,4.757,Other,compound_2369
CCOC(=O)CCCn1cnc2cc(OC)c(OC)c([N+](=O)[O-])c2c1=O,P01375,,11000.0,,4.959,Other,compound_2370
COc1cc2ccnc(NCCO)c2cc1OC,P01375,,55000.0,,4.26,Other,compound_2371
COc1cc2ccnc(Nc3ccc(Br)cc3)c2cc1OC,P01375,,38000.0,,4.42,Other,compound_2372
CCOC(=O)CCCn1cc(N)c2cc(OC)c(OC)cc2c1=O,P01375,,37000.0,,4.432,Other,compound_2373
COc1cc2ccn(CCCC(=O)OCCN3CCOCC3)c(=O)c2cc1OC,P01375,,10000.0,,5.0,Other,compound_2374
C1=C(c2ccccc2)CCNC1,Q99720,,1000.0,,6.0,Other,compound_2418
Clc1ccc(C2=CCNCC2)cc1,Q99720,,50.0,,7.301,Other,compound_2419
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Q99720,,500.0,,6.301,Other,compound_2420
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,Q99720,,158.0,,6.801,Other,compound_2421
CCCN(CCC)CCC(=O)c1ccccc1,Q99720,,1250.0,,5.903,Other,compound_2422
COc1ccc(C(=O)CCN2CC=C(c3ccc(Cl)cc3)CC2)cc1OC,Q99720,,495.0,,6.305,Other,compound_2423
O=C(CCN1CCC(c2ccccc2)CC1)c1ccccc1,Q99720,,7.0,,8.155,Other,compound_2424
O=C(CCN1CC=C(c2ccccc2)CC1)c1ccccc1,Q99720,,8.0,,8.097,Other,compound_2425
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1,Q99720,,0.5,,9.301,Other,compound_2427
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1,Q99720,,100.0,,7.0,Other,compound_2428
CCN(CC)CCC(=O)c1ccccc1,Q99720,,1250.0,,5.903,Other,compound_2429
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Cl)c(Cl)c1,Q99720,,158.0,,6.801,Other,compound_2430
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc2c(c1)OCO2,Q99720,,281.0,,6.551,Other,compound_2431
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)c(F)c1,Q99720,,235.0,,6.629,Other,compound_2432
O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,Q99720,,66.0,,7.18,Other,compound_2433
O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Q99720,,25.0,,7.602,Other,compound_2434
O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(F)cc1,Q99720,,23.0,,7.638,Other,compound_2435
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccccc1F,Q99720,,400.0,,6.398,Other,compound_2436
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,Q99720,,1893.875,,5.723,Other,compound_2438
c1ccc(CCCNCCCCNCCOC(c2ccccc2)c2ccccc2)cc1,Q99720,,1050.0,,5.979,Other,compound_2464
c1ccc(CCCNC2CCCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,Q99720,,83.0,,7.081,Other,compound_2465
c1ccc(CCCN2CCCCC(NCCOC(c3ccccc3)c3ccccc3)C2)cc1,Q99720,,78.0,,7.108,Other,compound_2466
CN(CCCc1ccccc1)CCN(C)CCOC(c1ccccc1)c1ccccc1,Q99720,,34.0,,7.469,Other,compound_2468
c1ccc(CCCN2CCCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,Q99720,,26.0,,7.585,Other,compound_2469
c1ccc(C(OCCN2CCNCC2)c2ccccc2)cc1,Q99720,,1480.0,,5.83,Other,compound_2470
CC1CN(CCOC(c2ccccc2)c2ccccc2)C(C)CN1CCOC(c1ccccc1)c1ccccc1,Q99720,,4001.0,,5.398,Other,compound_2471
Fc1ccc(C(OCCN2CCNCC2)c2ccc(F)cc2)cc1,Q99720,,965.0,,6.015,Other,compound_2472
